source,target,length
3841,2221,1.339848
4167,4896,2.361645
4896,1276,3.286916
1276,4896,3.286916
4896,2221,1.660214
2221,1276,3.289734
1276,4763,5.993749
4763,3197,6.300534
3197,1276,0.995782
1276,2221,3.289734
4763,1276,5.993749
3810,83,2.992090
83,4327,2.396365
4327,3810,0.929038
3112,3810,2.539409
3810,4327,0.929038
4327,3112,2.474585
792,4327,3.956805
4327,83,2.396365
83,792,3.922963
792,83,3.922963
3197,4763,6.300534
3112,4327,2.474585
4327,792,3.956805
1860,792,4.463267
4763,1860,3.338553
1860,4763,3.338553
4763,4162,2.825511
4162,1860,3.625791
1860,4162,3.625791
4162,4073,3.998250
3576,792,5.203960
792,1860,4.463267
1860,3576,2.053894
3576,1860,2.053894
1500,3576,5.307425
859,3576,2.953452
3576,1500,5.307425
792,3576,5.203960
3576,859,2.953452
859,3112,4.362579
942,859,2.184905
4472,942,0.541982
4472,859,2.637030
859,942,2.184905
942,4472,0.541982
4472,3112,5.224049
3112,859,4.362579
859,4472,2.637030
515,4472,3.677612
2693,515,6.228318
515,2693,6.228318
515,1983,3.050936
4472,515,3.677612
4532,1983,0.973039
1983,515,3.050936
515,4532,3.552668
1456,642,2.307389
642,515,4.364498
642,4532,2.202276
4532,515,3.552668
515,642,4.364498
1103,1456,2.469147
1456,391,3.126623
391,1103,1.213759
4077,4532,2.550134
4532,642,2.202276
642,4077,2.361205
4077,1456,2.832333
1456,1103,2.469147
1103,4077,1.698294
4077,642,2.361205
642,1456,2.307389
1456,4077,2.832333
4567,4532,2.081857
4532,4077,2.550134
4077,4567,1.745933
4567,4077,1.745933
4077,1103,1.698294
1103,4567,3.246311
4387,4532,1.487130
4532,4567,2.081857
4567,4387,1.273970
4387,1983,1.521416
1983,4532,0.973039
4532,4387,1.487130
3891,1983,2.223679
1983,4387,1.521416
4387,3891,1.557520
3891,4472,5.999534
1983,3891,2.223679
3891,3112,3.355184
3112,4472,5.224049
4472,3891,5.999534
3099,3112,3.351047
3112,3891,3.355184
3891,3099,1.112986
3099,3810,3.319661
3810,3112,2.539409
3112,3099,3.351047
4970,4567,1.723229
4567,1103,3.246311
1103,391,1.213759
4970,3099,1.696613
3099,3891,1.112986
3891,4970,2.211784
4970,3891,2.211784
3891,4387,1.557520
4387,4970,2.032364
4970,4387,2.032364
4387,4567,1.273970
4567,4970,1.723229
3810,3099,3.319661
3099,4970,1.696613
3102,497,3.475529
497,4496,3.511219
4496,3102,0.546535
4451,497,2.412214
497,3102,3.475529
3102,4451,3.720975
4946,497,2.323484
497,4451,2.412214
4451,4946,0.116492
4000,4668,3.871203
4668,631,4.608834
3225,306,3.803441
306,4000,1.486604
4000,3225,3.955590
3225,4451,3.335059
306,3225,3.803441
3225,4946,3.331314
4946,4451,0.116492
4451,3225,3.335059
221,3810,6.359576
221,3225,2.913335
3225,4000,3.955590
83,3810,2.992090
3810,221,6.359576
4946,3225,3.331314
3225,221,2.913335
497,4946,2.323484
83,1807,3.882674
1807,83,3.882674
2318,3197,5.129596
1807,2318,1.314853
2318,1807,1.314853
631,2318,5.632606
3877,3197,4.370990
3197,2318,5.129596
2318,3877,2.108563
3877,1276,4.747065
1276,3197,0.995782
3197,3877,4.370990
4056,3877,2.678262
3877,2318,2.108563
2318,631,5.632606
4925,4056,2.494542
4056,1390,2.428059
1390,4925,3.121251
3980,4056,2.005887
4056,4925,2.494542
4925,3980,1.078435
3980,3877,3.169215
3877,4056,2.678262
4056,3980,2.005887
3980,4925,1.078435
4925,4167,3.202060
4167,3980,3.130678
3980,1276,5.394406
1276,3877,4.747065
3877,3980,3.169215
3980,4167,3.130678
1276,3980,5.394406
3829,2673,1.178831
2673,4167,1.311863
4167,3829,1.412143
3829,4929,1.410028
4929,2673,1.498665
2673,3829,1.178831
2830,3829,0.726964
3829,4167,1.412143
4167,2830,2.015734
2830,4167,2.015734
4167,4925,3.202060
4925,2830,3.398539
2830,4929,1.600410
4929,3829,1.410028
3829,2830,0.726964
2830,3119,3.424774
3119,4929,2.399214
4929,2830,1.600410
1007,3119,4.356865
3119,2830,3.424774
2830,1007,3.365928
1007,1439,1.711756
1439,3946,2.197113
3946,1007,2.562763
1007,3946,2.562763
3946,3119,5.777119
3119,1007,4.356865
271,1439,1.719199
1439,1007,1.711756
1007,271,1.282486
271,1007,1.282486
1007,2830,3.365928
2830,271,3.223893
271,2830,3.223893
2830,4925,3.398539
4925,271,3.448542
2895,271,1.634339
271,4925,3.448542
4925,2895,3.558535
2895,4925,3.558535
4925,1390,3.121251
1390,2895,3.558778
2895,1439,1.821747
1439,271,1.719199
271,2895,1.634339
154,3946,6.019246
3946,1439,2.197113
483,2895,4.809977
2895,1390,3.558778
1390,483,3.704759
1439,2895,1.821747
2895,483,4.809977
3732,483,2.711318
483,1390,3.704759
1390,3732,2.412693
3732,1390,2.412693
1390,4056,2.428059
4056,3732,4.071683
3732,4056,4.071683
631,3732,3.644784
4269,483,2.618442
483,3732,2.711318
3732,4269,1.582405
4269,3732,1.582405
3732,631,3.644784
631,4269,3.752645
4262,4269,1.026143
4269,631,3.752645
631,4262,3.707145
2188,4262,0.647246
4262,631,3.707145
631,2188,4.047026
2188,4269,1.643895
4269,4262,1.026143
4262,2188,0.647246
2188,483,3.758754
483,4269,2.618442
4269,2188,1.643895
2181,2188,2.546010
2188,631,4.047026
631,2181,4.916993
2181,631,4.916993
631,4668,4.608834
4668,2181,2.561102
22,2188,2.537221
2188,2181,2.546010
2181,22,2.528574
22,483,4.971205
483,2188,3.758754
2188,22,2.537221
2631,22,1.424028
22,2181,2.528574
2181,2631,2.024798
1164,154,2.495709
1666,1164,1.578619
22,2631,1.424028
1314,4662,0.570509
483,22,4.971205
3845,3355,0.471988
4662,1314,0.570509
4384,3845,2.105184
3553,3845,3.065809
3845,4384,2.105184
4384,3553,1.783766
3553,3355,3.400841
3355,3845,0.471988
3845,3553,3.065809
3553,4384,1.783766
1136,4668,1.020108
4668,4000,3.871203
4000,1136,4.168133
1136,4000,4.168133
4000,306,1.486604
306,1136,4.070980
3961,4668,1.632249
4668,1136,1.020108
1136,3961,0.663224
3961,1136,0.663224
1136,306,4.070980
306,3961,4.458055
2571,4668,3.303603
4668,3961,1.632249
3961,2571,2.087438
2571,2181,3.941241
2181,4668,2.561102
4668,2571,3.303603
2571,3553,1.016742
2631,2181,2.024798
2181,2571,3.941241
2571,3961,2.087438
3553,2571,1.016742
3355,3553,3.400841
3961,306,4.458055
1320,2652,4.864719
2652,2651,1.752319
4451,3102,3.720975
3102,1320,4.591504
283,1320,1.960931
1320,3102,4.591504
3102,283,5.408547
1120,1320,4.814877
1320,283,1.960931
283,1120,4.226989
1120,2652,1.013810
2652,1320,4.864719
1320,1120,4.814877
1120,2651,2.755712
2651,2652,1.752319
2652,1120,1.013810
2651,1120,2.755712
563,3668,2.709871
1798,563,3.736583
4681,1798,2.142092
2622,1798,3.341949
1798,4681,2.142092
4681,2622,3.247206
2732,3668,5.302992
3668,563,2.709871
563,2732,3.770077
4376,3668,1.676179
3668,2732,5.302992
2732,1798,3.357786
1798,2622,3.341949
2622,2732,3.941003
2732,563,3.770077
563,1798,3.736583
1798,2732,3.357786
1269,4376,5.883968
2732,1269,3.103947
3764,1269,1.562161
1269,2732,3.103947
2732,3764,2.710049
729,3764,2.099435
3764,2732,2.710049
2732,2019,4.550243
2019,2732,4.550243
2732,2622,3.941003
2622,2019,1.785615
2961,2019,3.455793
2019,2622,1.785615
2622,2961,2.430660
2961,4681,2.953828
4681,4826,2.596765
4826,2961,1.413753
2961,2622,2.430660
2622,4681,3.247206
4681,2961,2.953828
1120,283,4.226989
3101,4826,2.777193
4826,4681,2.596765
2704,3101,1.734006
283,2704,3.459227
3664,3101,1.798627
3101,2704,1.734006
2704,3664,0.253751
3664,4826,3.166718
4826,3101,2.777193
3101,3664,1.798627
2517,4826,4.145444
4826,3664,3.166718
3664,2517,3.006983
2517,2961,3.899220
2961,4826,1.413753
4826,2517,4.145444
1409,2517,1.515132
2517,3664,3.006983
3664,1409,2.450700
1409,3664,2.450700
3664,2704,0.253751
2704,1409,2.562282
1409,2704,2.562282
2704,283,3.459227
323,1409,1.398134
283,3102,5.408547
3102,4496,0.546535
4496,323,4.038499
323,2517,2.147169
2517,1409,1.515132
1409,323,1.398134
3699,2961,5.450817
2961,2517,3.899220
2517,3699,3.800001
3699,2019,4.876903
2019,2961,3.455793
2961,3699,5.450817
3699,2517,3.800001
2517,323,2.147169
4496,497,3.511219
892,323,4.391613
323,4496,4.038499
892,2411,3.054569
2411,3699,3.854295
323,892,4.391613
2055,2411,4.748150
2411,892,3.054569
892,2055,4.785614
2055,892,4.785614
391,2055,5.473115
958,2055,3.406075
2055,391,5.473115
2897,958,3.418982
958,2897,3.418982
2897,3847,0.957873
3847,958,3.881312
4576,958,1.752802
958,3847,3.881312
3847,4576,4.381239
4576,3847,4.381239
3847,1087,3.887112
1087,4576,2.858633
822,2411,2.099365
2411,2055,4.748150
2055,822,4.267912
1536,2411,1.753689
2411,822,2.099365
822,1536,0.719789
1536,3699,4.648298
3699,2411,3.854295
2411,1536,1.753689
4682,1536,3.885295
1536,822,0.719789
822,4682,3.264527
4682,822,3.264527
822,2055,4.267912
2055,958,3.406075
958,4682,2.669983
4682,958,2.669983
958,4576,1.752802
4576,4682,1.484292
2347,4576,1.577292
4576,1087,2.858633
1087,2347,2.663256
2347,1087,2.663256
1087,1984,0.960412
1984,2347,2.475199
2347,4682,1.525916
4682,4576,1.484292
4576,2347,1.577292
2347,1984,2.475199
1984,4537,2.983180
4682,2347,1.525916
1536,4682,3.885295
4308,2019,3.835446
2019,3699,4.876903
3699,4308,2.252974
4308,1536,5.286258
2648,4308,3.143109
4308,3699,2.252974
3699,1536,4.648298
1536,4308,5.286258
4430,1821,2.350613
1821,729,1.579308
729,4430,2.441493
4430,4308,3.146708
4308,2648,3.143109
2648,4430,4.000416
4430,2648,4.000416
1821,4430,2.350613
4430,2019,3.409461
2019,4308,3.835446
4308,4430,3.146708
4430,729,2.441493
2019,4430,3.409461
268,3903,3.313159
869,4176,5.836699
4176,4780,2.117571
4780,869,5.175073
869,4780,5.175073
4780,2687,2.320782
2687,869,3.953341
4176,869,5.836699
2027,268,3.192363
869,2027,4.181282
3903,268,3.313159
268,2027,3.192363
4742,3903,4.004948
1518,869,3.624350
869,2687,3.953341
2687,1518,5.056845
2027,869,4.181282
869,1518,3.624350
3400,1518,2.344318
1518,2687,5.056845
2687,3400,5.373416
3400,2687,5.373416
2687,681,3.601788
681,3400,6.542726
3400,681,6.542726
681,4329,2.476137
3744,3400,1.444261
4075,3400,1.505409
3400,3744,1.444261
3744,4075,1.606871
4075,1518,1.442547
1518,3400,2.344318
3400,4075,1.505409
3534,2797,2.333817
3778,3744,4.784452
1833,3744,4.003408
3744,3778,4.784452
3778,1833,1.473786
1833,4075,3.982448
4075,3744,1.606871
3744,1833,4.003408
1833,1518,4.873176
1518,4075,1.442547
4075,1833,3.982448
1518,1833,4.873176
1833,3778,1.473786
1592,4742,3.799893
1592,1716,4.035111
1716,4053,2.957694
4053,1592,2.109657
1716,1592,4.035111
1592,4053,2.109657
4053,4742,4.896495
4742,1592,3.799893
4252,729,3.005989
729,1821,1.579308
1821,4252,3.030194
4252,3764,3.174419
3764,729,2.099435
729,4252,3.005989
4252,1269,2.780082
1269,3764,1.562161
3764,4252,3.174419
4252,1821,3.030194
4413,4742,3.682374
4742,4053,4.896495
4413,4252,2.627342
3903,4413,5.574988
4413,3903,5.574988
3903,4742,4.004948
4742,4413,3.682374
3436,4252,3.275392
4252,4413,2.627342
4413,3436,2.452705
1269,4252,2.780082
4252,3436,3.275392
2107,3436,0.955075
3436,4413,2.452705
4413,2107,3.172413
2107,4413,3.172413
1804,3436,3.012754
3436,2107,0.955075
2107,1804,2.958988
1804,1269,3.484836
3436,1804,3.012754
1804,4376,3.891234
4376,1269,5.883968
1269,1804,3.484836
1804,2107,2.958988
4376,1804,3.891234
3668,4376,1.676179
4053,1716,2.957694
1716,2921,2.696099
2921,1716,2.696099
4490,3391,2.300737
4609,2921,4.063837
3391,4609,4.868325
4609,3391,4.868325
3391,4079,2.969053
4079,4609,3.041494
4609,2925,3.012274
2925,12,1.863750
12,4609,2.506034
4609,4079,3.041494
4079,2925,1.129547
2925,4609,3.012274
2921,4609,4.063837
4609,12,2.506034
2419,495,4.062659
495,4433,3.971832
4433,2419,0.614033
2419,1192,6.313509
1192,495,3.920547
495,2419,4.062659
2925,3118,1.003863
1192,2419,6.313509
2419,4433,0.614033
12,2925,1.863750
4433,495,3.971832
495,2783,3.854770
2783,495,3.854770
495,2261,3.762792
2261,2783,2.314391
1277,4371,2.663146
4371,814,1.174523
814,1277,3.349428
1277,2783,1.537677
2783,2261,2.314391
2261,1277,2.609363
1277,2261,2.609363
2261,4371,0.249195
4371,1277,2.663146
2783,1277,1.537677
1277,814,3.349428
814,825,5.089537
825,814,5.089537
814,3064,2.603789
3064,825,4.750105
825,3064,4.750105
3064,2401,1.317930
2401,825,4.402022
1235,4352,1.043907
3750,1235,2.024417
825,2401,4.402022
2401,2613,3.905036
1235,3750,2.024417
3750,3700,5.849295
3700,3750,5.849295
4352,1235,1.043907
4120,3786,3.188734
3613,1924,1.992296
1825,1924,4.668829
1924,978,2.480978
978,1825,5.562899
1825,978,5.562899
978,1691,4.444590
1691,1825,4.055698
1825,1691,4.055698
1691,4150,2.095588
1825,178,2.534232
178,2230,1.483577
2230,1825,2.859167
1825,2230,2.859167
1924,1825,4.668829
4150,4326,3.051436
178,1825,2.534232
2230,178,1.483577
2204,3779,1.223995
3779,4712,0.470075
4712,2204,0.947717
2448,4913,2.559065
3779,2204,1.223995
1143,4712,2.303374
4712,3779,0.470075
3779,1143,2.595272
1143,3779,2.595272
4326,4150,3.051436
2204,3401,2.752083
3401,1143,1.270972
3401,4712,2.563568
4712,1143,2.303374
1143,3401,1.270972
3401,2204,2.752083
2204,4712,0.947717
4712,3401,2.563568
296,329,3.536081
1487,1294,2.296284
1294,2247,3.970624
2247,1294,3.970624
1294,1487,2.296284
1661,1284,0.882597
4818,3870,0.781934
1284,1661,0.882597
891,2197,4.791917
830,3336,4.982004
1530,1440,2.453197
1440,3330,2.495558
3330,1530,0.903235
1530,4505,2.531272
4505,1440,1.623741
1440,1530,2.453197
4505,1530,2.531272
841,1164,3.421389
1164,1666,1.578619
4798,841,1.167885
4441,222,0.473438
222,4798,2.446019
4798,4441,2.860465
4441,4798,2.860465
1530,3330,0.903235
1683,4248,1.832989
3330,4347,4.932022
4347,2974,3.599492
2974,4248,2.475758
222,4441,0.473438
2974,2170,3.742487
4248,2974,2.475758
2974,4347,3.599492
4347,2170,1.686275
2170,2974,3.742487
4939,841,1.956418
841,4798,1.167885
4798,4939,1.621040
4939,4798,1.621040
4798,222,2.446019
222,4939,3.410853
1278,1164,2.968873
1164,841,3.421389
841,1278,1.533399
1278,154,2.175923
154,1164,2.495709
1164,1278,2.968873
1278,841,1.533399
841,4939,1.956418
4939,1278,2.547906
3261,4939,2.254292
4939,222,3.410853
222,3261,5.160466
3261,222,5.160466
773,4939,3.425957
4939,3261,2.254292
3261,773,2.127428
773,1278,3.801789
1278,4939,2.547906
4939,773,3.425957
3946,154,6.019246
154,1428,4.512506
1428,1278,4.489776
1278,773,3.801789
773,1428,1.773977
1428,154,4.512506
154,1278,2.175923
1278,1428,4.489776
2712,773,3.053276
773,3261,2.127428
3261,2712,2.226834
2712,3261,2.226834
4248,1683,1.832989
1683,2712,3.596354
1344,2712,1.824286
2712,1683,3.596354
1683,1344,2.497512
235,2712,2.305429
2712,1344,1.824286
1344,235,0.746657
235,1344,0.746657
1344,1683,2.497512
1683,235,3.003616
4739,2712,4.645714
2712,235,2.305429
4739,773,3.971959
773,2712,3.053276
2712,4739,4.645714
4739,1428,3.135065
1428,773,1.773977
773,4739,3.971959
1428,4739,3.135065
740,2544,2.495513
2544,4739,4.155697
4739,740,3.549982
740,4739,3.549982
235,740,4.370271
1779,740,3.629094
740,235,4.370271
235,1779,4.786887
4709,4633,3.102810
4633,1779,0.893510
1779,4709,3.685732
4709,1779,3.685732
1779,235,4.786887
235,1683,3.003616
1683,4709,3.529382
4709,2146,2.263187
2146,4633,2.100845
4633,4709,3.102810
4709,1683,3.529382
3227,2146,1.307522
2146,4709,2.263187
4709,3227,1.168362
4807,2146,2.322164
2146,3227,1.307522
3227,4807,3.319600
4020,4807,2.788522
4807,3227,3.319600
4696,557,1.539483
557,2642,3.518636
3227,4709,1.168362
2170,3163,3.624281
3163,2642,4.118610
2642,4020,1.883940
4020,3163,4.971990
3163,4020,4.971990
4221,2642,5.793387
2642,3163,4.118610
3163,4221,3.481704
4221,4696,5.417237
2642,4221,5.793387
2734,4411,3.714208
4411,4221,0.677657
4221,2734,4.006772
2734,4221,4.006772
4221,3163,3.481704
3163,2734,4.432735
2734,4347,2.117135
4347,3330,4.932022
3330,2734,4.717417
2734,3330,4.717417
3330,1440,2.495558
1440,2734,3.620764
2734,3163,4.432735
3163,2170,3.624281
2170,2734,2.579195
2734,2170,2.579195
2170,4347,1.686275
4347,2734,2.117135
2690,1440,2.406402
1440,4505,1.623741
4505,2690,2.760743
2734,1440,3.620764
1440,2690,2.406402
2690,4411,3.695769
4411,2734,3.714208
1108,2690,0.369511
2690,4505,2.760743
4505,1108,2.947553
1108,4411,3.701570
4411,2690,3.695769
2690,1108,0.369511
1108,4505,2.947553
346,883,2.727219
2197,346,3.824439
800,2197,2.468690
2197,891,4.791917
891,800,3.577097
3730,4001,0.423731
4001,346,2.780212
346,3730,2.476177
3730,346,2.476177
346,2197,3.824439
2197,3730,2.454295
3730,2197,2.454295
2197,800,2.468690
800,3730,2.577715
3730,375,1.089953
375,4001,0.715724
4001,3730,0.423731
3730,800,2.577715
800,375,1.961823
375,3730,1.089953
883,4307,5.096473
4411,1108,3.701570
346,4001,2.780212
4001,4307,3.413804
4307,883,5.096473
883,346,2.727219
4307,375,3.308287
375,800,1.961823
4221,4411,0.677657
4696,4221,5.417237
4307,4001,3.413804
4001,375,0.715724
375,4307,3.308287
1701,800,5.133578
800,891,3.577097
891,1701,2.053593
800,1701,5.133578
1701,200,2.768144
4358,200,3.066797
200,2629,3.443842
2629,4358,1.030390
4358,3345,3.506740
200,4358,3.066797
734,4358,0.914887
4358,2629,1.030390
2629,734,0.293940
1772,734,2.558788
734,2629,0.293940
2629,1772,2.495207
2957,734,2.671121
734,1772,2.558788
1772,2957,0.320153
4358,734,0.914887
238,3345,5.494456
3345,4358,3.506740
3345,238,5.494456
238,4244,2.904319
148,4696,6.250896
2642,557,3.518636
557,3757,3.139004
4020,2642,1.883940
3757,4696,4.417554
4696,148,6.250896
148,3757,2.427844
3757,557,3.139004
557,4696,1.539483
4696,3757,4.417554
2512,4020,6.355275
2512,4807,5.345821
4807,4020,2.788522
4020,2512,6.355275
3757,148,2.427844
4090,4807,6.099824
4807,2512,5.345821
2512,4090,1.385353
2627,1779,2.126225
1779,4633,0.893510
4633,2627,2.076382
740,1779,3.629094
1779,2627,2.126225
2309,2627,4.043312
2627,4807,3.773582
4807,4090,6.099824
2627,2146,3.370239
2146,4807,2.322164
4807,2627,3.773582
2627,4633,2.076382
4633,2146,2.100845
2146,2627,3.370239
3219,3119,2.200131
1355,3638,5.153990
3638,3219,2.994825
1355,4739,4.602690
4739,2544,4.155697
2544,1355,1.975030
4739,1355,4.602690
3119,3946,5.777119
475,1355,3.199986
1355,2544,1.975030
2544,475,2.855947
3638,1355,5.153990
1355,475,3.199986
1172,475,0.928476
475,2544,2.855947
2544,1172,3.638130
1172,2544,3.638130
2544,740,2.495513
740,1172,5.393303
475,1172,0.928476
551,2627,4.593322
2627,2309,4.043312
2309,551,1.372075
1172,740,5.393303
2627,551,4.593322
1172,2992,3.771115
2992,1252,4.332089
1252,3638,5.695302
2992,1172,3.771115
3161,1252,2.693163
1252,2992,4.332089
2992,3161,2.350479
1646,1252,3.214007
1252,3161,2.693163
3161,1646,2.428150
37,1252,4.865938
1252,1646,3.214007
4170,3161,3.824224
3161,2992,2.350479
4170,1646,2.926097
1646,3161,2.428150
3161,4170,3.824224
551,2309,1.372075
2309,4285,4.573016
4285,2309,4.573016
4090,4285,4.514439
505,2512,3.596898
505,4090,2.950455
4090,2512,1.385353
2512,505,3.596898
4285,4090,4.514439
4090,505,2.950455
1907,505,2.561996
486,1907,1.831838
2716,505,2.669387
505,1907,2.561996
1907,2716,2.371703
2716,4285,3.735264
505,2716,2.669387
1047,4285,5.689944
4285,2716,3.735264
1047,4170,4.217475
4285,1047,5.689944
1646,135,2.738279
135,4170,2.822209
4170,1047,4.217475
135,1646,2.738279
1646,4170,2.926097
4170,135,2.822209
4203,135,3.585730
3669,1047,5.482947
1047,2774,5.770786
2774,3669,1.232016
3669,4203,2.517704
1047,3669,5.482947
3669,2774,1.232016
2774,4560,2.714638
4560,3669,2.231437
3528,135,5.525673
135,4203,3.585730
4203,3528,2.682580
135,3528,5.525673
3528,2509,0.807486
2041,3528,2.196542
3528,4203,2.682580
4203,2041,3.013903
2041,2509,2.439208
2509,3528,0.807486
3528,2041,2.196542
2041,3669,2.234936
3669,4560,2.231437
4560,2041,0.766041
2041,4203,3.013903
4203,3669,2.517704
3669,2041,2.234936
4102,2041,1.781611
2041,4560,0.766041
4560,4102,1.285667
2509,257,2.690707
257,955,3.472319
955,3762,3.767502
257,2041,3.395738
2041,4102,1.781611
4102,257,2.794376
257,2509,2.690707
2509,2041,2.439208
2041,257,3.395738
257,4102,2.794376
4102,1204,2.908850
3627,4560,3.312120
4560,2774,2.714638
2774,3627,2.007856
3627,1204,3.518751
1204,4102,2.908850
4102,4560,1.285667
4560,3627,3.312120
2969,2774,3.655680
2774,1047,5.770786
2969,3627,2.836326
3627,2774,2.007856
2774,2969,3.655680
3627,2969,2.836326
2969,2985,3.708388
2985,2969,3.708388
842,4474,2.292539
3775,842,3.638158
2716,1907,2.371703
1907,3178,3.172460
3178,1907,3.172460
1907,486,1.831838
486,3178,1.667575
3178,3775,4.542069
3178,842,4.898809
842,3775,3.638158
3775,3178,4.542069
3178,486,1.667575
4244,4287,3.513081
4287,4244,3.513081
4244,238,2.904319
238,4287,2.143478
842,3178,4.898809
4287,233,5.944483
233,4474,3.898006
4474,842,2.292539
233,55,5.252589
55,4474,4.128834
4474,233,3.898006
4224,55,5.576582
55,233,5.252589
233,4224,0.473852
4224,233,0.473852
233,4287,5.944483
4287,4224,5.705211
55,4224,5.576582
4595,492,3.271733
4224,4595,3.691176
4595,4224,3.691176
4224,4287,5.705211
4287,4595,3.029305
4595,4287,3.029305
4287,238,2.143478
238,4595,4.448334
4007,492,1.785314
492,4595,3.271733
3710,4007,2.596678
4595,238,4.448334
734,3710,5.455621
3710,734,5.455621
734,2957,2.671121
2957,3710,3.591560
2378,3710,1.615941
3710,2957,3.591560
2957,2378,2.376985
2378,4007,4.065219
4007,3710,2.596678
3710,2378,1.615941
492,4007,1.785314
4158,1982,1.767556
1982,3303,3.552658
3281,4158,3.761917
3303,3281,3.622636
3281,709,2.493835
709,3193,2.548918
4158,3281,3.761917
1398,3193,1.195387
3193,709,2.548918
709,1398,2.719090
